event_ilk,event_symb,blockNumber,transactionIndex,address,transactionHash,logIndex,event_id,event_top,event_tab,event_lot,event_usr,event_kpr,event_coin,timestamp,from
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14755463,23,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xa4cb2a9cdf8876afb14824bd9eb4d959af360a1e38da46c9704e78ee092d422e,37,1.72e-16,35371836000000,114992878873224002727994638239729.932519416551131401,4.99975,0x602Cc9Fe0e1AE9e2c22a47634022103Fe5AA2703,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604,414992878873224002727994638239.729932519416551131,1652280610,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14755464,49,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x0e012ed3f29b4d79ff9dfb0b3fa4fd956171e8a12461f048727c68ea00a72c92,78,1.73e-16,35371836000000,114897063242063699405030900990855.674928858436159721,4.98153118,0x67132013C2De8801F4bcfCaD2c3D90b0F083d403,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604,414897063242063699405030900990.855674928858436159,1652280620,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14755466,65,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x50181cf1196ae566d8361616ae17e49501365e4374a863d1ff7b0f7a3d730658,76,1.74e-16,35371836000000,85834234530343135728632101902813.176029559249750757,3.7289602,0x1F0D1A224413d374Ea1f940eF19802e986550046,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604,385834234530343135728632101902.81317602955924975,1652280632,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14755467,113,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x0b5d737bbc553347eb547cbf77bf1d8f1221accf82e1e631876b136accf806d2,182,1.75e-16,35371836000000,69284625673271154958910300247174.845229349546076744,3.00776498,0xE1d4A80E7c857B17AfBA36f9D8059E7938cB2bBb,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604,369284625673271154958910300247.174845229349546076,1652280643,0xB8bBf36ba36fc78F3F137C514Af33709fFFBa604
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14757118,59,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,92,1.76e-16,35210040000000,84889831714377631144307155098319.982939275128036354,3.71094408,0x4538dDf96c44aB6b20CF534ed74EdEf947f3C40B,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,384889831714377631144307155098.319982939275128036,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14757118,59,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xa5dfacafd4bdd4422837e355a8aa431dea40540ae305cea0706ba0d898fee52c,97,1.77e-16,35210040000000,11556239959811318502619260099226.167361577402679284,0.5047,0x0C1d2B4Af32B2D8bFB1644AF869A9BE3B99A5dd8,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,311556239959811318502619260099.226167361577402679,1652302877,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14757392,81,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x788dde85702afd60612a2a62a86a7e8f5bf83a4a465d48f7f07f346dbe1836ad,325,1.78e-16,34258416000000,558393465943962148499196120047145.977406150148469621,24.90878571,0xdC28912d229d6c87Bc0D0AdEDc8B4654741Dcb88,0x521752D41A21d027d09EbB0654E9541E3118439E,858393465943962148499196120047.145977406150148469,1652306619,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759408,6,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd18a543a3af2951ef3e3c48190806f6d2bc07759e8703da34153f3916fc538c1,55,1.79e-16,32789412000000.004,216382939839125260152750740020939.36098327178778142,10.0572667,0x0E623E0bD8B7C600887c4b17FA76c4e9Dad89542,0x521752D41A21d027d09EbB0654E9541E3118439E,516382939839125260152750740020.939360983271787781,1652335206,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,24,1.8e-16,32789412000000.004,81651399076314045213419705338069.709000251479469172,3.8221942,0xA604270D5497a8e0aC10a94b320573d07281d6a0,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,381651399076314045213419705338.069709000251479469,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,29,1.81e-16,32789412000000.004,58873961414192304761918330955758.570077882122603328,2.68875027,0x103498301Ac128885C44f5DD50e74a8a2AFF77F8,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,358873961414192304761918330955.758570077882122603,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,34,1.82e-16,32789412000000.004,58128487734089343929080459566936.727431042123842624,2.62997192,0x57D2F4d922d3f70273F2624749950f457C00507c,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,358128487734089343929080459566.936727431042123842,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,39,1.83e-16,32789412000000.004,26686690862819633023960077912566.951379323868291217,1.20955675,0xa426e51e599B004F84acB7b072828A2622f8324f,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,326686690862819633023960077912.566951379323868291,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,44,1.84e-16,32789412000000.004,23485377137493181561273354058579.726337911079850592,1.094,0xC38f96bEA08748d7461C4F067A9Bb2EF76782949,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,323485377137493181561273354058.57972633791107985,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,49,1.85e-16,32789412000000.004,23368221576184068549904008326195.717272350976640544,1.06779066,0xe4BdD38D9845E79FB3d598CC4A661670F6cFd534,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,323368221576184068549904008326.19571727235097664,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759409,5,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x1ed07d6f810c0968000c2567d2ff753914df2151242188aee770517af293edbf,54,1.86e-16,32789412000000.004,6350301407860775764104665578340.895560285694033255,0.29479163,0x9CD29d21e4E51Fa671B29dE3f83d453af785B986,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,306350301407860775764104665578.340895560285694033,1652335210,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759527,362,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x45bf992a01b2962a4f521b143d559e68550c3fde76f80de46230d7889724586e,537,1.87e-16,32789412000000.004,8266863031346825032929344577143.182677761507884897,0.386,0xDd05965EdD740b419fb3FC97a79E589C0aac58d8,0x521752D41A21d027d09EbB0654E9541E3118439E,308266863031346825032929344577.143182677761507884,1652336784,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759696,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x2183f6bb177b866545f4b3373797822042dad7ed6a766882c0199045048764ff,110,1.88e-16,31992600000000,77356971462935087471149609795322.460443910961514845,3.6640664,0xbf80884D753d62A52068B5844F86E5581AA6178E,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,377356971462935087471149609795.322460443910961514,1652338806,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759696,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x2183f6bb177b866545f4b3373797822042dad7ed6a766882c0199045048764ff,115,1.89e-16,31992600000000,56039278478729369667639961338186.097629044322194836,2.640971179104055,0xaDACB1cee455Dd2F0d0fF361910e7DB1A9d1B0C7,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,356039278478729369667639961338.186097629044322194,1652338806,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759696,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x2183f6bb177b866545f4b3373797822042dad7ed6a766882c0199045048764ff,120,1.9e-16,31992600000000,22922993719131716774724406587515.375672142418080346,1.092997,0x224609d869E83607D8eC19B967B9F3aaC455D915,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,322922993719131716774724406587.51537567214241808,1652338806,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759696,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x2183f6bb177b866545f4b3373797822042dad7ed6a766882c0199045048764ff,125,1.91e-16,31992600000000,13090921528358848183251661286595.580233133877544,0.61848826,0xD7A8bB6D35D0dcB706b5289E29e6ac5A6c9926E9,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,313090921528358848183251661286.595580233133877544,1652338806,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14759935,37,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd954ab01ee713d2247d6c51d8f4a9b9749ef211c051cd293400516be1b2c402f,185,1.92e-16,31992600000000,17703162056118656759943292601579.864806394860281256,0.843029,0x6d7168C3B8f8BA11F3651947149dc037dea922A2,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317703162056118656759943292601.579864806394860281,1652342421,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14848333,0,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x5b0ad0ad38fc0aeda6cfbe32852e878fb06435070dc04c2d06a1b23034477ece,16,1.93e-16,34792680000000,17913595097999455257926847417683.58858927035061199,0.79217164,0xD8342c75148A9e3Cb549b22cdbEf6d940eb9C797,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317913595097999455257926847417.683588589270350611,1653573601,0xCcCEfA3A442fb16469e00C294752e8EB5e38b939
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14953699,0,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xc68fa6f3f6d43a4760a031607a8b3ff50c13fa314fc3956d4b98f921cbf70d2a,112,1.94e-16,30784914000000,97350773260382922405529971594669.853648260005863209,4.76556025,0x784AD353998C401063ada874039b1d1e4739Fd7a,0x521752D41A21d027d09EbB0654E9541E3118439E,397350773260382922405529971594.669853648260005863,1655089219,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14953699,0,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xc68fa6f3f6d43a4760a031607a8b3ff50c13fa314fc3956d4b98f921cbf70d2a,117,1.95e-16,30784914000000,6172191737305732940677979223189.470775902589416377,0.30027887,0x1576cac5A9FBf375D0D67C3C3C3EBa70E5928b9D,0x521752D41A21d027d09EbB0654E9541E3118439E,306172191737305732940677979223.189470775902589416,1655089219,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14953699,0,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xc68fa6f3f6d43a4760a031607a8b3ff50c13fa314fc3956d4b98f921cbf70d2a,122,1.96e-16,30784914000000,23097820553293201300271521044337.432529633325575995,1.14862357,0x5E09368a04884E9C5654Ca168Cb14fc2AC69607d,0x521752D41A21d027d09EbB0654E9541E3118439E,323097820553293201300271521044.337432529633325575,1655089219,0x521752D41A21d027d09EbB0654E9541E3118439E
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955140,3,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xf7c645d440f17297d0562ce0b283f38601fe9ae759639f833390bd4c3f893065,29,1.97e-16,30085320000000,17111638967532569212717657182830.323983650672294703,0.86239762,0x71eF50f4cF4b9e07741c375506448d4c22916c87,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317111638967532569212717657182.830323983650672294,1655110800,0x1121e7f863CdeCc045c1c13aBf4F20B3dd0c658a
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955140,14,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x80356aece9e58a80c7e8b029229bfb762f931bc4a0e645432b6b9edc0d85d3e8,280,1.98e-16,30085320000000,197071392993846394183607541013165.821282361994184716,9.9901341,0x8E478a14ccCB1aE8b61924294fe6D1a8d09394a5,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,497071392993846394183607541013.165821282361994184,1655110800,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955140,14,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x80356aece9e58a80c7e8b029229bfb762f931bc4a0e645432b6b9edc0d85d3e8,285,1.99e-16,30085320000000,79301431022078651292797640116128.909108747266395573,4.0084756,0x78bE4efc4D85E7631e91aB62E30aBFF64C146A3F,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,379301431022078651292797640116.128909108747266395,1655110800,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955140,14,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x80356aece9e58a80c7e8b029229bfb762f931bc4a0e645432b6b9edc0d85d3e8,290,2e-16,30085320000000,16557783427575272105908658745729.978139664468646143,0.84134827,0xA4d5d9290444bc4fbfB29B5724690f28697005Ce,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,316557783427575272105908658745.729978139664468646,1655110800,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955378,8,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x7179443151c99f6d181a383103111fa174bd836f6deda2dc5a967a6eac1efd4c,304,2.01e-16,29451558000000,41019052439383926347912351045550.7674463663569792,2.1,0xc9e4575048FCABf2514cdb42AF3F8Ceba5b22A66,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,341019052439383926347912351045.550767446366356979,1655114424,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955378,8,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x7179443151c99f6d181a383103111fa174bd836f6deda2dc5a967a6eac1efd4c,309,2.02e-16,29451558000000,34744605059550197905767358270711.236763470689639034,1.78946907,0x1C6296B1bDc5e334a3a3457C7047aF249b91F493,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,334744605059550197905767358270.711236763470689639,1655114424,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955378,8,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x7179443151c99f6d181a383103111fa174bd836f6deda2dc5a967a6eac1efd4c,314,2.03e-16,29451558000000,29184458776811033310605154578569.819830640294666215,1.49726583,0x1B2b8F9E6D080373d4B9A0ab697Ca6392093Eaab,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,329184458776811033310605154578.569819830640294666,1655114424,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955378,8,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x7179443151c99f6d181a383103111fa174bd836f6deda2dc5a967a6eac1efd4c,319,2.04e-16,29451558000000,23554603948515219779756538658757.967343928026221347,1.22902274,0x26D67a47D03730398b1e2EaCEcB87bbd227c401a,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,323554603948515219779756538658.757967343928026221,1655114424,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955378,8,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x7179443151c99f6d181a383103111fa174bd836f6deda2dc5a967a6eac1efd4c,324,2.05e-16,29451558000000,21144899811228378101205945598868.21057065283056806,1.089,0xb7508Ec0d48DF0895475BEaDda3e639B4D14ADf6,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,321144899811228378101205945598.868210570652830568,1655114424,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955641,20,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xa16093c6e151a3bca5595bcc0313b9475c250f528029b5b5017e479a0671e297,127,2.06e-16,28853124000000,75941956044751883960487297797204.973770812617547162,4,0x25FC7d582D14b7DD5c219325d47743e15C3C935F,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,375941956044751883960487297797.204973770812617547,1655118007,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14955641,20,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xa16093c6e151a3bca5595bcc0313b9475c250f528029b5b5017e479a0671e297,132,2.07e-16,28853124000000,20262260976973617826506691268049.381916176602429289,1.06128291,0xE5E1dAf013D8D1ED93bB3721aFf632be1430D3A6,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,320262260976973617826506691268.049381916176602429,1655118007,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14956101,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x3c71fce5444697747af1674be03af76132a81a3f7d1662c9ce7363cbde5dc478,119,2.08e-16,28263480000000,45887693586435087517130444317181.443159274059145248,2.4986,0xbDd763732cD94358a4395319210bE2D4E2A859E7,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,345887693586435087517130444317.181443159274059145,1655125222,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14956101,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x3c71fce5444697747af1674be03af76132a81a3f7d1662c9ce7363cbde5dc478,124,2.09e-16,28263480000000,14013863678970806802050358218606.427642267673649692,0.75870681,0x35A21597FF6190bB2bC16e4469A2CE6F15f1CDeF,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,314013863678970806802050358218.606427642267673649,1655125222,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14956101,1,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x3c71fce5444697747af1674be03af76132a81a3f7d1662c9ce7363cbde5dc478,129,2.1e-16,28263480000000,5861302142940077611337102933755.747469632386993548,0.3138,0x9aAc591d33fa4EE2fc372cAf9DddaeE5c5A952D3,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,305861302142940077611337102933.755747469632386993,1655125222,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14956823,6,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xae44249cec12744734161eda2616497e7de71e4e87456d0f5088e807af2c96aa,32,2.11e-16,27655554000000,946302799376032256704623578791061.353835339698799841,52.49107219,0x02729Df1214e8D1B7ec809f6b4cD8035bddabCF7,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,1246302799376032256704623578791.061353835339698799,1655136020,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14956823,6,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xae44249cec12744734161eda2616497e7de71e4e87456d0f5088e807af2c96aa,37,2.12e-16,27655554000000,10927681498126367124406784320013.53629520959080946,0.59903104,0x58e31ec584E63DA0D64886CF2650790cCB7114C5,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,310927681498126367124406784320.013536295209590809,1655136020,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14958551,6,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0x140aed5270548e48bc91a14a44493e914025ee43f88fc92ea6b6b9a7598297d7,57,2.13e-16,27491874000000,5891944340063838533258362395846.640896898488376466,0.32965477,0x2E82e660F04a18bc4479caf575A5947b613B9447,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,305891944340063838533258362395.846640896898488376,1655161209,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959055,16,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd3137701b5e97cac3dbc56b77348dec9181caf4cd2cb2ecfe9f1671338b1445d,170,2.14e-16,26869121999999.996,331900505931054676326249570982864.934803301368241472,18.99762317,0xdBddDd77978dC5e3277409640FED9c7C261751d3,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,631900505931054676326249570982.864934803301368241,1655168432,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959055,16,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd3137701b5e97cac3dbc56b77348dec9181caf4cd2cb2ecfe9f1671338b1445d,175,2.15e-16,26869121999999.996,54917605585169509105659686140961.767883735891732124,3.11696327,0xf3D6DF49c6d03335Ab95081Bc7E7d5A4d6193B89,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,354917605585169509105659686140.961767883735891732,1655168432,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959055,16,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd3137701b5e97cac3dbc56b77348dec9181caf4cd2cb2ecfe9f1671338b1445d,180,2.16e-16,26869121999999.996,46597211783333813682613791757408.970149150415983768,2.6253344861724126,0x64a1762b09bA9774D544A9b2976131c69F6A90B1,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,346597211783333813682613791757.408970149150415983,1655168432,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959055,16,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd3137701b5e97cac3dbc56b77348dec9181caf4cd2cb2ecfe9f1671338b1445d,185,2.17e-16,26869121999999.996,35549869666091682374740543075455.271341455797353119,1.992765,0x4C5E82e888549d3073a12105b0c9D9CDDE3D328e,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,335549869666091682374740543075.455271341455797353,1655168432,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959055,16,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd3137701b5e97cac3dbc56b77348dec9181caf4cd2cb2ecfe9f1671338b1445d,190,2.18e-16,26869121999999.996,17513446757219282343213620144684.121360641294834193,0.99044106,0xB151c9eB751EB81c613E8eD3C15d1bB762268FAe,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317513446757219282343213620144.684121360641294834,1655168432,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959505,3,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd1dcd1af3214a46ff8e2cc987c84190eab509864c100dd6e844cfae0e816cda3,153,2.19e-16,25054884000000,19209229110712717461168700402474.813674369757402877,1.12943138,0xB964B75B9B1Af5d249Aed511575A67205b487D0f,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,319209229110712717461168700402.474813674369757402,1655175600,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959505,3,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd1dcd1af3214a46ff8e2cc987c84190eab509864c100dd6e844cfae0e816cda3,158,2.2e-16,25054884000000,17289401348574289026455028460218.41779737636582559,1.01131949,0x057C6FaF5f7F75d296749D40EDfeF837e5585b8F,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317289401348574289026455028460.218417797376365825,1655175600,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959505,3,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd1dcd1af3214a46ff8e2cc987c84190eab509864c100dd6e844cfae0e816cda3,163,2.21e-16,25054884000000,17167062388429997907305241402453.29374489677798561,1.00672194,0x84850CaCcbC20F0F37FF9070c276ddaBE2290d97,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,317167062388429997907305241402.453293744896777985,1655175600,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
0x574254432d410000000000000000000000000000000000000000000000000000,WBTC,14959505,3,0x0227b54AdbFAEec5f1eD1dFa11f54dcff9076e2C,0xd1dcd1af3214a46ff8e2cc987c84190eab509864c100dd6e844cfae0e816cda3,168,2.22e-16,25054884000000,12750807872290507689562126919499.217562567540535761,0.77341258,0x622479EdB6508651C8B7eD31962FC28dFa733D7A,0x8007281d6976969D19C30ff6e8DA5Bf61b7be5A3,312750807872290507689562126919.499217562567540535,1655175600,0xEeDA2E774b60a14B3EDD74D1883b11eda80bAef9
